location,date,overall_hazard_score,risk_category,weather_risk_share,landslide_risk_share,crowd_risk_share,transport_risk_share
Shimla,2023-03-11,26.4558999289469,Moderate,0.0502571697309951,0.1731265497185786,0.2725327821997865,0.5040834983506397
Shimla,2023-03-12,26.315899928946894,Moderate,0.0471425082224608,0.173694314573788,0.2734265476902731,0.5057366295134781
Shimla,2023-03-13,22.8233999289469,Low,0.0696186254942098,0.2048489350671742,0.129084534770514,0.5964479046681019
Shimla,2023-03-14,22.910899928946897,Low,0.0718622253601709,0.2043549451229934,0.1287732494709103,0.5950095800459254
Shimla,2023-03-15,23.1033999289469,Low,0.0767602568188651,0.2032765093806915,0.1280936785664812,0.5918695552339621
Shimla,2023-03-16,23.138399928946896,Low,0.0776452591536834,0.203081651883769,0.1279708900866263,0.5913021988759212
Shimla,2023-03-17,22.2283999289469,Low,0.0540696772862849,0.2082724617725535,0.131241853049437,0.6064160078917246
Shimla,2023-03-18,28.223399928946897,Moderate,0.0878978754218836,0.1662651075496599,0.261731620117841,0.4841053969106154
Shimla,2023-03-19,27.9083999289469,Moderate,0.0814096678575476,0.1674478287597303,0.2635934391309915,0.4875490642517305
Shimla,2023-03-20,26.655899928946894,Moderate,0.1586946299582496,0.1852364136275762,0.1167258022006959,0.5393431542134781
Shimla,2023-03-21,25.168399928946897,Moderate,0.1262252479179625,0.1923854371522305,0.1212307237197697,0.5601585912100372
Shimla,2023-03-22,23.138399928946896,Low,0.0776452591536834,0.203081651883769,0.1279708900866263,0.5913021988759212
Shimla,2023-03-23,22.980899928946897,Low,0.0736493292705737,0.2039614652630866,0.1285253000996286,0.593863905366711
Shimla,2023-03-24,23.488399928946897,Low,0.0864028501979362,0.2011534284172126,0.1267558296859833,0.5856878916988677
Shimla,2023-03-25,28.450899928946903,Moderate,0.0925270907319661,0.1654212579842865,0.2604032469123268,0.4816484043714206
Shimla,2023-03-26,25.9483999289469,Moderate,0.0388684807307183,0.1752025690046388,0.275800815397757,0.5101281348668858
Shimla,2023-03-27,22.333399928946896,Low,0.0568512635306774,0.2076600193961527,0.1308559255404386,0.6046327915327311
Shimla,2023-03-28,21.965899928946897,Low,0.0470433969231669,0.2098194897863426,0.1322167050366901,0.6109204082538002
Shimla,2023-03-29,22.2983999289469,Low,0.0559258875624243,0.2078637662539766,0.1309843156067308,0.6052260305768682
Shimla,2023-03-30,22.9458999289469,Low,0.0727566383992994,0.2041580156018355,0.1286491553153174,0.5944361906835476
Shimla,2023-03-31,28.388399928946903,Moderate,0.1935960769139814,0.1775519044175946,0.1118834470476905,0.5169685716207334
Shimla,2023-04-01,31.1033999289469,Moderate,0.0925460560879126,0.1508187461194879,0.3175041616554541,0.4391310361371454
Shimla,2023-04-02,29.895899928946903,Moderate,0.0696975492722182,0.1546161654505338,0.3254985023603072,0.4501877829169406
Shimla,2023-04-03,25.878399928946894,Moderate,0.081216989765658,0.1811190142417313,0.210309257708967,0.5273547382836437
Shimla,2023-04-04,30.1583999289469,Moderate,0.0747619595272741,0.1537744610206546,0.3237265431957696,0.4477370362563015
Shimla,2023-04-05,24.9858999289469,Low,0.0607408108090963,0.1851554682322157,0.2149962512091756,0.5391074697495122
Shimla,2023-04-06,25.4233999289469,Moderate,0.0708909612308407,0.1831545765980499,0.2126728836925223,0.533281578478587
Shimla,2023-04-07,30.7583999289469,Moderate,0.0438198074742272,0.1473569683764849,0.379771664776636,0.4290515593726518
Shimla,2023-04-08,28.4783999289469,Moderate,0.0413625268424429,0.1593254430759119,0.3354124903950828,0.4638995396865624
Shimla,2023-04-09,28.5308999289469,Moderate,0.0424427174461559,0.1591459155158467,0.3350345483360274,0.4633768187019698
Shimla,2023-04-10,24.9683999289469,Low,0.0603301899014833,0.1852364136275762,0.2150902422574623,0.5393431542134781
Shimla,2023-04-11,25.4058999289469,Moderate,0.0704891690584021,0.1832337815913851,0.2127648538449931,0.5335121955052196
Shimla,2023-04-12,25.0558999289469,Moderate,0.0623797120040297,0.184832392853634,0.2146211070348435,0.5381667881074927
Shimla,2023-04-13,25.020899928946896,Moderate,0.0615609769552062,0.1849937894873509,0.2148085153330601,0.5386367182243826
Shimla,2023-04-14,24.355899928946897,Low,0.0457287566661576,0.1881147833456059,0.2184325075703843,0.547723952417852
Shimla,2023-04-15,28.723399928946897,Moderate,0.0463826751221475,0.1584910949814897,0.3336560178141579,0.4614702120822047
Shimla,2023-04-16,28.7583999289469,Moderate,0.0470955502433654,0.1583726152143972,0.3334065937863648,0.4611252407558724
Shimla,2023-04-17,24.8283999289469,Low,0.0570322523195392,0.1858865336202393,0.2158451395477945,0.5412360745124271
Shimla,2023-04-18,26.7358999289469,Moderate,0.1000664879295543,0.1774032266309814,0.2059946111353169,0.5165356743041473
Shimla,2023-04-19,31.128399928946894,Moderate,0.1856474097470444,0.1605327229050484,0.1864051542766241,0.467414713071283
Shimla,2023-04-20,36.3608999289469,Moderate,0.2685123806757837,0.1441976125660413,0.1674373780639868,0.419852628694188
Shimla,2023-04-21,25.965899928946897,Moderate,0.0831765067201481,0.1807327361159564,0.2098607246477583,0.5262300325161372
Shimla,2023-04-22,32.6533999289469,Moderate,0.0390954359408994,0.1380433760930186,0.4209275269636844,0.4019336610023974
Shimla,2023-04-23,28.0408999289469,Moderate,0.032265264576461,0.1608374070684431,0.3385954823788613,0.4683018459762345
Shimla,2023-04-24,24.740899928946902,Low,0.0549592599372506,0.1862951810730421,0.2163196471130185,0.5424259118766889
Shimla,2023-04-25,25.003399928946894,Moderate,0.0611510730037223,0.1850745935496807,0.2149023422702241,0.5388719911763729
Shimla,2023-04-26,25.2833999289469,Moderate,0.0676668640506058,0.1837901404870194,0.2134108789288337,0.535132116533541
Shimla,2023-04-27,25.7208999289469,Moderate,0.0776686699353968,0.1818184919015406,0.211121467448703,0.5293913707143595
Shimla,2023-04-28,25.178399928946902,Moderate,0.0652340686970436,0.1842697156330342,0.2139677453263033,0.5365284703436187
Shimla,2023-04-29,29.2833999289469,Moderate,0.0576621972282839,0.1566164396424642,0.3297094867155725,0.4560118764136792
Shimla,2023-04-30,32.8708999289469,Moderate,0.1240374217482127,0.1455848845947901,0.3064858177268859,0.4238918759301111
Shimla,2023-05-01,33.8908999289469,Moderate,0.0998555533986913,0.1387212972920084,0.3575156206930197,0.4039075286162805
Shimla,2023-05-02,33.0683999289469,Moderate,0.0857880464956715,0.1408892413532303,0.3631028944700517,0.4102198176810465
Shimla,2023-05-03,34.1358999289469,Moderate,0.1039625710598671,0.1380883646331328,0.3558844125309558,0.4020646517760441
Shimla,2023-05-04,30.880899928946903,Moderate,0.0461419117954969,0.1469991087850491,0.3788493810577648,0.428009598361689
Shimla,2023-05-05,36.1933999289469,Moderate,0.0619524801698907,0.1262019659884205,0.444389905834024,0.3674556480076645
Shimla,2023-05-06,36.0358999289469,Moderate,0.0594311573181022,0.1265411768429462,0.4455843553698923,0.3684433104690591
Shimla,2023-05-07,34.5483999289469,Moderate,0.0349327636837048,0.1298371137489775,0.4571902054042769,0.3780399171630406
Shimla,2023-05-08,32.3858999289469,Moderate,0.0737768208790982,0.1427402918217292,0.3678734630135857,0.4156094242855867
Shimla,2023-05-09,33.7508999289469,Moderate,0.097491738003319,0.1390855849787713,0.3584544710425065,0.4049682059754032
Shimla,2023-05-10,30.7758999289469,Moderate,0.0441522286275304,0.1473057389390234,0.3796396351280575,0.4289023973053887
Shimla,2023-05-11,30.583399928946903,Moderate,0.0404828346604657,0.1478712293925929,0.3810970297347292,0.430548906212212
Shimla,2023-05-12,30.443399928946903,Moderate,0.0377964396505804,0.148285229836874,0.3821640009114244,0.4317543296011211
Shimla,2023-05-13,34.8808999289469,Moderate,0.0405189842805595,0.1290855611816878,0.4545437935834196,0.375851660954333
Shimla,2023-05-14,35.458399928946896,Moderate,0.0500691920897329,0.1278007062296338,0.450019485529407,0.3721106161512262
Shimla,2023-05-15,30.810899928946903,Moderate,0.0448163780079944,0.1472033868509762,0.3793758510444184,0.4286043840966108
Shimla,2023-05-16,30.9683999289469,Moderate,0.0477936644551144,0.1467445571154668,0.378193344818732,0.4272684336106866
Shimla,2023-05-17,31.108399928946906,Moderate,0.0504246028843653,0.1463391030870838,0.3771483996556639,0.4260878943728869
Shimla,2023-05-18,32.6483999289469,Moderate,0.0784336861438636,0.1420226221262915,0.3660238686713636,0.4135198230584811
Shimla,2023-05-19,31.178399928946902,Moderate,0.0517346276741878,0.1461372151134202,0.3766280894680879,0.425500067744304
Shimla,2023-05-20,35.5108999289469,Moderate,0.0509279740699729,0.1276851684002908,0.4496126468189331,0.3717742107108029
Shimla,2023-05-21,35.6333999289469,Moderate,0.0529257728969653,0.1274163908231576,0.4486662111492742,0.3709916251306029
Shimla,2023-05-22,31.545899928946906,Moderate,0.0585533823079866,0.1450863765593548,0.3739198449141604,0.4224403962184979
Shimla,2023-05-23,31.738399928946897,Moderate,0.0620861210750699,0.1445419460442149,0.3725167264504196,0.4208552064302955
Shimla,2023-05-24,36.0433999289469,Moderate,0.134700819649977,0.133351291892192,0.3436759230321844,0.3882719654256465
Shimla,2023-05-25,34.4858999289469,Moderate,0.1097651481162268,0.1371941292468741,0.3535797691531554,0.3994609534837435
Shimla,2023-05-26,31.0558999289469,Moderate,0.0494397064737069,0.1464908855130051,0.3775395767083073,0.4265298313049805
Shimla,2023-05-27,35.4758999289469,Moderate,0.0503556253825622,0.1277621703943851,0.4498837908430108,0.3719984133800418
Shimla,2023-05-28,34.950899928946896,Moderate,0.0416868001446434,0.1289284469045917,0.453990553400059,0.3753941995507057
Shimla,2023-05-29,33.6633999289469,Moderate,0.0960080385510853,0.1393142379617258,0.3590437606088533,0.4056339628783355
Shimla,2023-05-30,34.6608999289469,Moderate,0.1126383452685647,0.1367513407168189,0.3524386046798645,0.3981717093347517
Shimla,2023-05-31,36.9533999289469,Moderate,0.1486338692136128,0.1312040690570135,0.3381420524609692,0.3820200092684044
Shimla,2023-06-01,31.8608999289469,Moderate,0.0643204562075071,0.1441976125660413,0.3716293025322634,0.419852628694188
Shimla,2023-06-02,33.4708999289469,Moderate,0.0927266657230374,0.1398199304617731,0.3603470425962879,0.4071063612189015
Shimla,2023-06-03,34.4783999289469,Moderate,0.0337484184852465,0.1299964518307854,0.4577512761817076,0.3785038535022605
Shimla,2023-06-04,34.7758999289469,Moderate,0.0387619140145782,0.1293219518945877,0.4553761866909507,0.3765399473998833
Shimla,2023-06-05,30.0933999289469,Moderate,0.0310141777705501,0.1493304444911712,0.3848577514254634,0.4347976263128152
Shimla,2023-06-06,31.4233999289469,Moderate,0.0562913862920775,0.1454349728574057,0.3748182550667602,0.4234553857837564
Shimla,2023-06-07,30.355899928946904,Moderate,0.0361097906632201,0.1485451593809447,0.3828338971285084,0.4325111528273268
Shimla,2023-06-08,31.370899928946898,Moderate,0.0553186285359065,0.1455848845947901,0.3752046109391921,0.4238918759301111
Shimla,2023-06-09,30.880899928946903,Moderate,0.0461419117954969,0.1469991087850491,0.3788493810577648,0.428009598361689
Shimla,2023-06-10,34.4083999289469,Moderate,0.0325611628221207,0.130156181477365,0.4583137257604165,0.3789689299400978
Shimla,2023-06-11,37.8033999289469,Moderate,0.0869713448246735,0.1228360065466178,0.4325374882613762,0.3576551603673324
Shimla,2023-06-12,31.3533999289469,Moderate,0.0549939301524153,0.1456349238758817,0.375333573290235,0.4240375726814679
Shimla,2023-06-13,32.2808999289469,Moderate,0.071900870104733,0.1430293946718978,0.3686185453256735,0.4164511898976955
Shimla,2023-06-14,32.7183999289469,Moderate,0.0796676188128221,0.1418324607124704,0.3655337804353014,0.412966140039406
Shimla,2023-06-15,31.318399928946903,Moderate,0.0543438633082975,0.1457351057036795,0.3755917641307654,0.4243292668572576
Shimla,2023-06-16,30.8983999289469,Moderate,0.0464727206046733,0.1469481278260066,0.3787179917933084,0.4278611597760115
Shimla,2023-06-17,34.4958999289469,Moderate,0.0340447772224856,0.1299565806574314,0.4576108794229606,0.3783877626971224
Shimla,2023-06-18,35.4758999289469,Moderate,0.0503556253825622,0.1277621703943851,0.4498837908430108,0.3719984133800418
Shimla,2023-06-19,31.2133999289469,Moderate,0.0523882855305582,0.1460364798745781,0.3763684723642736,0.4252067622305901
Shimla,2023-06-20,32.2283999289469,Moderate,0.0709600421987051,0.1431743856987775,0.3689922194332669,0.4168733526692504
Shimla,2023-06-21,31.160899928946904,Moderate,0.0514074604618711,0.1461876348658225,0.3767580323782768,0.4256468722940294
Shimla,2023-06-22,32.6658999289469,Moderate,0.0787424794055216,0.1419750339841728,0.3659012234503391,0.4133812631599664
Shimla,2023-06-23,32.2458999289469,Moderate,0.071273863369402,0.1431260227053922,0.3688675772482799,0.4167325366769258
Shimla,2023-06-24,39.255899928946896,Moderate,0.1084244987890177,0.1199497666177037,0.4223742877107427,0.3492514468825358
Shimla,2023-06-25,41.8458999289469,Moderate,0.1442773256961743,0.1151262399345937,0.4053893972480075,0.3352070371212245
Shimla,2023-06-26,34.8533999289469,Moderate,0.1157775169897421,0.1362675628351374,0.3511918015355512,0.3967631186395692
Shimla,2023-06-27,32.6658999289469,Moderate,0.0787424794055216,0.1419750339841728,0.3659012234503391,0.4133812631599664
Shimla,2023-06-28,32.8583999289469,Moderate,0.0821255975694903,0.1414536615062667,0.364557530674323,0.4118632102499198
Shimla,2023-06-29,37.8908999289469,Moderate,0.0882928847230378,0.122658210720948,0.4319114229730245,0.3571374815829896
Shimla,2023-06-30,32.3158999289469,Moderate,0.0725270307947281,0.1429328970224846,0.3683698494318285,0.4161702227509586
Shimla,2023-07-01,27.120899928946898,Moderate,0.0647779926902317,0.1704795805624178,0.2683659697166742,0.4963764570306762
Shimla,2023-07-02,26.928399928946902,Moderate,0.0606204626976355,0.1712374476397253,0.269558990795486,0.4985830988671531
Shimla,2023-07-03,23.278399928946897,Low,0.0811683663297293,0.2023059433701244,0.1274820812355161,0.5890436090646302
Shimla,2023-07-04,25.9558999289469,Moderate,0.1437208668534941,0.1885332975829184,0.1188033171823001,0.5489425183812873
Shimla,2023-07-05,24.223399928946897,Low,0.1042630559653628,0.1972210150738335,0.1242778390301422,0.5742380899306612
Shimla,2023-07-06,24.1708999289469,Low,0.1030105176001333,0.1974967956916306,0.1244516208110208,0.5750410658972152
Shimla,2023-07-07,25.203399928946897,Moderate,0.1270179987779062,0.1922108913435084,0.121120734548932,0.5596503753296533
Shimla,2023-07-08,34.4183999289469,Moderate,0.1991447117542196,0.1459861643162905,0.2298088628720838,0.4250602610574061
Shimla,2023-07-09,42.8708999289469,Moderate,0.3134035094639775,0.1251581772106857,0.1970218103793337,0.364416502946003
Shimla,2023-07-10,30.488399928946897,Moderate,0.2322044425736501,0.1690512155530219,0.1065267803559529,0.4922175615173749
Shimla,2023-07-11,23.8208999289469,Low,0.0945699001123352,0.1993552287504429,0.1256227031342961,0.5804521680029257
Shimla,2023-07-12,28.458399928946896,Moderate,0.1949454742982039,0.1772547976345969,0.1116962266901726,0.5161035013770264
Shimla,2023-07-13,26.4283999289469,Moderate,0.1538859278243017,0.1862951810730421,0.1173929792259673,0.5424259118766889
Shimla,2023-07-14,23.120899928946898,Low,0.0772029701751216,0.2031790339130454,0.1280322548866924,0.5915857410251404
Shimla,2023-07-15,29.605899928946897,Moderate,0.1153226066774157,0.1612659130857388,0.2538619757552354,0.46954950448161
Shimla,2023-07-16,31.4083999289469,Moderate,0.1486955085332258,0.1551824395724335,0.2442854783045852,0.4518365735897554
Shimla,2023-07-17,23.2608999289469,Low,0.080729450513748,0.2024025827052956,0.1275429780305959,0.5893249887503604
Shimla,2023-07-18,24.538399928946895,Low,0.111705437670656,0.1955823709559818,0.1232452556118395,0.5694669357615224
Shimla,2023-07-19,23.1033999289469,Low,0.0767602568188651,0.2032765093806915,0.1280936785664812,0.5918695552339621
Shimla,2023-07-20,24.2058999289469,Low,0.1038459320290126,0.1973128563300042,0.1243357123396698,0.5745054993013133
Shimla,2023-07-21,25.9908999289469,Moderate,0.1444822028251261,0.1883656686220527,0.1186976866286421,0.548454441924179
Shimla,2023-07-22,28.5558999289469,Moderate,0.0946478401355146,0.1650346711995775,0.2597946887670298,0.480522799897878
Shimla,2023-07-23,27.050899928946897,Moderate,0.0632704284333455,0.1707543911637253,0.2687985717518565,0.4971766086510725
Shimla,2023-07-24,23.418399928946897,Low,0.0846646615797735,0.2015361382361465,0.1269969923696604,0.5868022078144195
Shimla,2023-07-25,23.2958999289469,Low,0.0816068632153837,0.2022093962739357,0.1274212425643711,0.5887624979463094
Shimla,2023-07-26,22.700899928946896,Low,0.0664593008955857,0.205544546885396,0.1295228710884773,0.598473281130541
Shimla,2023-07-27,28.230899928946897,Moderate,0.1905433307660159,0.1782240500715995,0.1123069962793074,0.5189256228830771
Shimla,2023-07-28,28.1083999289469,Moderate,0.1881529460150843,0.1787503587274335,0.1126386470538733,0.5204580482036087
Shimla,2023-07-29,38.9083999289469,Moderate,0.181959469589439,0.1272250985880818,0.3203807822639132,0.3704346495585658
Shimla,2023-07-30,28.608399928946906,Moderate,0.095704502058039,0.1648420546016572,0.2594914750923252,0.4799619682479785
Shimla,2023-07-31,23.0683999289469,Low,0.0758735545277707,0.2034717411695359,0.1282167029045239,0.5924380013981694
Shimla,2023-08-01,22.8583999289469,Low,0.0705173658193819,0.2046510527755051,0.1289598402313354,0.5958717411737774
Shimla,2023-08-02,23.278399928946897,Low,0.0811683663297293,0.2023059433701244,0.1274820812355161,0.5890436090646302
Shimla,2023-08-03,23.0158999289469,Low,0.0745403029431904,0.2037652930126421,0.128401683134399,0.5932927209097684
Shimla,2023-08-04,24.6783999289469,Low,0.1149736115573031,0.1948627929865178,0.1227918171431997,0.5673717783129794
Shimla,2023-08-05,27.715899928946897,Moderate,0.0773990123250803,0.1681789224119447,0.264744313952967,0.489677751310008
Shimla,2023-08-06,27.5408999289469,Moderate,0.0737224498882832,0.1688491149622031,0.2657993193269456,0.491629115822568
Shimla,2023-08-07,24.3458999289469,Low,0.1071720861761894,0.1965805124185836,0.1238742294763747,0.5723731719288522
Shimla,2023-08-08,23.7333999289469,Low,0.0924348666794107,0.1998253148216518,0.1259189255275646,0.5818208929713727
Shimla,2023-08-09,22.788399928946895,Low,0.0687181454572519,0.2050472004040292,0.1292094706837062,0.5970251834550125
Shimla,2023-08-10,24.153399928946897,Low,0.102592226019608,0.1975888940366385,0.124509656123797,0.5753092238199565
Shimla,2023-08-11,24.1708999289469,Low,0.1030105176001333,0.1974967956916306,0.1244516208110208,0.5750410658972152
Shimla,2023-08-12,30.6733999289469,Moderate,0.1353959143054055,0.1576067936059011,0.2481018539607294,0.4588954381279638
Shimla,2023-08-13,34.1208999289469,Moderate,0.194426307614014,0.1468462719190404,0.2311628291952715,0.4275645912716739
Shimla,2023-08-14,39.0283999289469,Moderate,0.3573322582300516,0.1415009007177629,0.0891660868667511,0.4120007541854343
Shimla,2023-08-15,28.8933999289469,Moderate,0.0553806824377369,0.1585504013666274,0.3244260248210673,0.4616428913745683
Shimla,2023-08-16,23.120899928946898,Low,0.0772029701751216,0.2031790339130454,0.1280322548866924,0.5915857410251404
Shimla,2023-08-17,23.8908999289469,Low,0.0962707078513818,0.1989807493556004,0.1253867268113118,0.579361815981706
Shimla,2023-08-18,23.4708999289469,Low,0.085968922229316,0.2012489695412113,0.12681603444877,0.5859660737807025
Shimla,2023-08-19,30.4633999289469,Moderate,0.131519362769106,0.1583134417330533,0.2492142470653231,0.4609529484325175
Shimla,2023-08-20,27.4008999289469,Moderate,0.0707600348931793,0.1693891271324362,0.2666493970268397,0.4932014409475446
Shimla,2023-08-21,23.5058999289469,Low,0.0868363663553208,0.2010579779647336,0.1266956820594025,0.5854099736205429
Shimla,2023-08-22,26.043399928946897,Moderate,0.1456216717135895,0.1881147833456059,0.1185395925229524,0.547723952417852
Shimla,2023-08-23,33.7433999289469,Moderate,0.2852460922107796,0.1573726440122451,0.0991675867451538,0.4582136770318214
Shimla,2023-08-24,26.218399928946894,Moderate,0.1493980764110231,0.1872833044468985,0.1180156402418437,0.5453029789002346
Shimla,2023-08-25,23.348399928946897,Low,0.0829198462796328,0.2019203071005679,0.1272390744635745,0.5879207721562246
Shimla,2023-08-26,27.2258999289469,Moderate,0.0670302625101816,0.170069019207769,0.2677196712233003,0.495181047058749
Shimla,2023-08-27,27.2608999289469,Moderate,0.0677786103480974,0.1699326045120866,0.2675049295987043,0.4947838555411116
Shimla,2023-08-28,23.050899928946897,Low,0.075429564367247,0.2035694977606025,0.1282783037328341,0.5927226341393163
Shimla,2023-08-29,22.8933999289469,Low,0.0714143714695422,0.2044535524200383,0.1288353863673498,0.5952966897430695
Shimla,2023-08-30,22.1583999289469,Low,0.0522061533800788,0.2086827675870495,0.1315004052120854,0.607610673820786
Shimla,2023-08-31,22.753399928946894,Low,0.067815920652216,0.2052458498993515,0.1293346486724405,0.597603580775992
Shimla,2023-09-01,24.2583999289469,Low,0.105096139994286,0.1970375888135679,0.1241622538870547,0.5737040173050914
Shimla,2023-09-02,27.8383999289469,Moderate,0.0799552885493283,0.1677129443927094,0.2640107795168416,0.4883209875411206
Shimla,2023-09-03,27.1033999289469,Moderate,0.0644015567329712,0.1705482002522891,0.2684739896305737,0.496576253384166
Shimla,2023-09-04,22.473399928946897,Low,0.0605346972894584,0.2068490105952967,0.1303448723893985,0.6022714197258463
Shimla,2023-09-05,21.965899928946897,Low,0.0470433969231669,0.2098194897863426,0.1322167050366901,0.6109204082538002
Shimla,2023-09-06,22.0533999289469,Low,0.0493970596305421,0.2093012664939114,0.1318901492135476,0.6094115246619989
Shimla,2023-09-07,26.5608999289469,Moderate,0.0525798358770874,0.1727031559711289,0.2718662831784288,0.5028507249733548
Shimla,2023-09-08,24.730899928946897,Low,0.1161929853700033,0.1945943144530636,0.1226226367343513,0.5665900634425817
Shimla,2023-09-09,27.9083999289469,Moderate,0.0814096678575476,0.1674478287597303,0.2635934391309915,0.4875490642517305
Shimla,2023-09-10,26.980899928946897,Moderate,0.0617579959857495,0.1710300891769028,0.2692325707352611,0.4979793441020864
Shimla,2023-09-11,22.350899928946895,Low,0.0573132715619301,0.2075582956774843,0.1307918248464558,0.6043366079141297
Shimla,2023-09-12,22.770899928946896,Low,0.068267251467527,0.2051464770621335,0.1292720293746788,0.5973142420956605
Shimla,2023-09-13,23.418399928946897,Low,0.0846646615797735,0.2015361382361465,0.1269969923696604,0.5868022078144195
Shimla,2023-09-14,22.9633999289469,Low,0.0732031987948948,0.2040596931031403,0.1285871978831376,0.5941499102188272
Shimla,2023-09-15,22.980899928946897,Low,0.0736493292705737,0.2039614652630866,0.1285253000996286,0.593863905366711
Shimla,2023-09-16,28.240899928946902,Moderate,0.0882556450278209,0.1661998905082714,0.2616289565935847,0.483915507870323
Shimla,2023-09-17,27.873399928946903,Moderate,0.0806830534179645,0.167580281721618,0.2638019442636389,0.4879347205967785
Shimla,2023-09-18,24.870899928946898,Low,0.1194282820259337,0.1938819753061779,0.1221737597736563,0.5645159828942318
Shimla,2023-09-19,24.223399928946897,Low,0.1042630559653628,0.1972210150738335,0.1242778390301422,0.5742380899306612
Shimla,2023-09-20,23.1733999289469,Low,0.0785285664161936,0.2028871676034292,0.1278483367873397,0.5907359291930374
Shimla,2023-09-21,23.3308999289469,Low,0.0824826025925529,0.2020165782707756,0.1272997392613389,0.5882010798753325
Shimla,2023-09-22,22.7358999289469,Low,0.0673641523762169,0.2053453190555184,0.1293973286651073,0.5978931999031571
Shimla,2023-09-23,26.315899928946894,Moderate,0.0471425082224608,0.173694314573788,0.2734265476902731,0.5057366295134781
Shimla,2023-09-24,26.3683999289469,Moderate,0.0483128973631895,0.173480966889231,0.2730906995020968,0.5051154362454826
Shimla,2023-09-25,22.4908999289469,Low,0.0609931045327635,0.2067480796886908,0.1302812712819828,0.6019775444965628
Shimla,2023-09-26,22.3683999289469,Low,0.0577748271790444,0.2074566715701763,0.130727786922075,0.6040407143287042
Shimla,2023-09-27,22.1583999289469,Low,0.0522061533800788,0.2086827675870495,0.1315004052120854,0.607610673820786
Shimla,2023-09-28,25.7033999289469,Moderate,0.033272168076489,0.176222708636226,0.2774067013377277,0.5130984219495572
Shimla,2023-09-29,22.1408999289469,Low,0.0517391245809613,0.2087855967652408,0.1315652025058732,0.6079100761479246
Shimla,2023-09-30,26.5083999289469,Moderate,0.0514199246054474,0.1729145936677755,0.2721991246970907,0.5034663570296863
Shimla,2023-10-01,28.670899928946906,Moderate,0.0453113602910566,0.1586691473891169,0.3340308543770452,0.4619886379427811
Shimla,2023-10-02,30.3908999289469,Moderate,0.0367851593284697,0.1484410782884628,0.3825656570160853,0.4322081053669821
Shimla,2023-10-03,24.653399928946897,Low,0.0528771330637921,0.186705629201323,0.2167962455615479,0.5436209921733368
Shimla,2023-10-04,24.933399928946898,Low,0.0595078700638035,0.185398516928065,0.2152784711131718,0.5398151418949595
Shimla,2023-10-05,24.950899928946896,Low,0.059919209810216,0.1853174298285445,0.2151843155228196,0.5395790448384199
Shimla,2023-10-06,24.950899928946896,Low,0.059919209810216,0.1853174298285445,0.2151843155228196,0.5395790448384199
Shimla,2023-10-07,28.810899928946903,Moderate,0.0481628667560366,0.1581952273268536,0.3330331561735248,0.4606087497435848
Shimla,2023-10-08,28.9858999289469,Moderate,0.0517033848583829,0.1576067936059011,0.3317943834077521,0.4588954381279638
Shimla,2023-10-09,24.5133999289469,Low,0.0495265790937349,0.1873661214236005,0.2175631867331929,0.5455441127494717
Shimla,2023-10-10,25.003399928946894,Moderate,0.0611510730037223,0.1850745935496807,0.2149023422702241,0.5388719911763729
Shimla,2023-10-11,24.6883999289469,Low,0.0537110838127592,0.1865412331079075,0.2166053543924389,0.5431423286868943
Shimla,2023-10-12,24.6008999289469,Low,0.051623447234413,0.1869527673602318,0.2170832140113778,0.5443405713939773
Shimla,2023-10-13,24.653399928946897,Low,0.0528771330637921,0.186705629201323,0.2167962455615479,0.5436209921733368
Shimla,2023-10-14,29.0383999289469,Moderate,0.0527604098888996,0.1574311161615647,0.3314245466260459,0.4583839273234897
Shimla,2023-10-15,29.3533999289469,Moderate,0.059053403592984,0.1563852212969766,0.3292227250308863,0.455338650079153
Shimla,2023-10-16,30.200899928946903,Moderate,0.1689599340555218,0.1638223126272838,0.1902249143142259,0.4769928390029685
Shimla,2023-10-17,26.2808999289469,Moderate,0.0901620887942084,0.1793556734960938,0.2082617262288759,0.5222205114808217
Shimla,2023-10-18,24.4783999289469,Low,0.0486852332716383,0.1875319753023043,0.2177557706331461,0.5460270207929112
Shimla,2023-10-19,24.373399928946903,Low,0.0461522350383954,0.1880313033677678,0.2183355734508708,0.547480888142966
Shimla,2023-10-20,24.723399928946897,Low,0.054543567250476,0.1863771262644719,0.2164147990905983,0.5426645073944537
Shimla,2023-10-21,28.565899928946894,Moderate,0.0431614931344479,0.1590264550751526,0.3347830597906743,0.4630289919997252
Shimla,2023-10-22,28.355899928946897,Moderate,0.038832579637226,0.1597459200244107,0.3362976799651033,0.46512382037326
Shimla,2023-10-23,24.005899928946903,Low,0.0371795171372209,0.1898000886013077,0.220389426885695,0.5526309673757763
Shimla,2023-10-24,28.425899928946897,Moderate,0.0402798964275725,0.1595053761323243,0.3357912861064929,0.4644234413336102
Shimla,2023-10-25,24.3733999289469,Low,0.0461522350383954,0.1880313033677678,0.2183355734508708,0.547480888142966
Shimla,2023-10-26,24.8983999289469,Low,0.0586841097154499,0.1855609041953559,0.2154670297015029,0.5402879563876912
Shimla,2023-10-27,24.7058999289469,Low,0.0541275087033839,0.1864591435776751,0.2165100348135359,0.542903312905405
Shimla,2023-10-28,28.653399928946897,Moderate,0.0449537202408351,0.1587285871263051,0.3341559871235409,0.4621617055093189
